Country,Month,Year,positive_change,negative_change
Canada,October,2013,7.37594782844e-05,5.73391808942e-05
Canada,November,2013,7.06499377797e-05,4.15566402484e-05
Canada,December,2013,6.71321335061e-05,4.1741829269e-05
Canada,January,2014,6.12285895741e-05,3.21630520307e-05
Canada,February,2014,3.29802642608e-05,7.92336335215e-05
Canada,March,2014,2.5833455652e-05,5.30782093949e-05
Canada,April,2014,2.81268485293e-05,7.17956552942e-05
Canada,May,2014,3.68748418521e-05,6.4737136285e-05
Canada,June,2014,1.32053348827e-05,6.49591695383e-05
Canada,July,2014,2.83388888523e-05,5.41528217025e-05
Canada,August,2014,1.8969547703e-05,6.23806434568e-05
Canada,September,2014,6.47349793056e-05,2.79209028315e-05
Canada,October,2014,5.73066768775e-05,3.37131949705e-05
Canada,November,2014,4.66335493324e-05,3.76728315958e-05
Canada,December,2014,2.21262242069e-05,3.79204974728e-05
Canada,January,2015,4.89499412616e-05,3.48743623388e-05
Canada,February,2015,2.60699901645e-05,3.77096195065e-05
Canada,March,2015,2.10154973509e-05,6.02833843272e-05
Canada,April,2015,2.39357900137e-05,5.40662200541e-05
Canada,May,2015,1.41411333716e-05,7.40156186003e-05
Canada,June,2015,1.41096307554e-05,5.66008903798e-05
Canada,July,2015,1.44010702355e-05,4.90764002987e-05
Canada,August,2015,1.51097682035e-05,5.36702504451e-05
Canada,September,2015,1.9977546181e-05,1.89409319818e-05
Canada,October,2015,8.756869414e-06,2.76003388897e-05
Canada,November,2015,2.55586940166e-05,1.96684975744e-05
Canada,December,2015,4.36746898946e-05,9.07475314146e-06
Canada,January,2016,6.94955751223e-05,6.71993345534e-06
Canada,February,2016,4.52714557618e-05,1.6533238212e-05
Canada,March,2016,4.00403259313e-05,2.07090549891e-05
Canada,April,2016,2.23207541196e-05,2.5327190778e-05
Canada,May,2016,2.33175857802e-05,4.10841549884e-05
Canada,June,2016,1.34080971948e-05,4.32163825733e-05
Canada,July,2016,3.26047912032e-05,5.05024221698e-05
Canada,August,2016,2.95870166333e-05,3.96706358925e-05
Canada,September,2016,6.82319224263e-05,1.64406383844e-05
Canada,October,2016,0.000146344757292,9.45965582066e-06
Canada,November,2016,0.00015484655544,2.72956953767e-05
Canada,December,2016,0.000221383905246,2.70517877455e-05
Canada,January,2017,0.0,0.000432557650941
Turkey,October,2001,0.000115984165829,2.14672937164e-05
Turkey,November,2001,2.76444668383e-05,0.000159553515857
Turkey,December,2001,9.83866344966e-06,0.000240558003942
Turkey,January,2002,8.66791661753e-06,0.000248833538294
Turkey,May,2006,0.000352779627283,0.000179792848631
Turkey,June,2006,0.000439438782316,0.000256992796377
Turkey,July,2006,0.000385240349465,5.15192187856e-05
Turkey,August,2006,0.000404139786699,2.02612347157e-05
Turkey,September,2006,0.000181296889182,0.000131890065905
Turkey,October,2006,9.82035183025e-05,0.000466179117645
Turkey,November,2006,0.000430549079862,0.000325938353946
Turkey,December,2006,6.33702637867e-05,0.000338908595656
Turkey,March,2007,0.000642414406256,6.19901157687e-05
Turkey,April,2007,0.000738004894854,0.000238915010456
Turkey,May,2007,0.0010752931903,5.64095487196e-05
Turkey,June,2007,0.00101686399542,3.67104960702e-05
Turkey,July,2007,0.000911943153634,5.20197910182e-05
Turkey,August,2007,0.000286752431492,4.12955963835e-05
Turkey,November,2007,4.4188925285e-05,0.000415233021537
Turkey,February,2008,0.00089417048926,0.000297016853525
Turkey,March,2008,0.000278038450963,0.000156174078178
Turkey,April,2008,0.000524053384942,0.00011678682732
Turkey,May,2008,0.000611021673846,0.00013505202468
Turkey,June,2008,0.0005066925994,0.00014222822516
Turkey,July,2008,0.000318453821164,0.000115080791773
Turkey,December,2008,2.43186896791e-05,0.000454594744464
Turkey,January,2009,3.10634625206e-05,0.00072056397372
Turkey,February,2009,5.623608112e-05,0.00073413119377
Turkey,March,2009,0.000162224468017,0.000424857808886
Turkey,April,2009,0.000220749957385,0.000290150673334
Turkey,May,2009,3.07184864115e-05,0.000326655049631
Turkey,June,2009,4.51800696294e-05,0.000205786176223
Turkey,July,2009,0.00016470364051,0.000289691109446
Turkey,August,2009,0.000150795300251,0.000243145162227
Turkey,September,2009,7.96673796628e-05,0.000257885993729
Turkey,October,2009,0.000114350104376,0.000262053075137
Turkey,November,2009,5.51080162954e-05,0.000187742902999
Turkey,December,2009,2.12655952101e-05,0.000265322628051
Turkey,January,2010,0.000329458922373,9.38874114813e-05
Turkey,February,2010,6.7048722565e-05,0.00025336549903
Turkey,March,2010,0.00023119842724,2.42661568492e-05
Turkey,April,2010,8.67759712355e-05,5.81152928145e-05
Turkey,May,2010,0.000232788205136,2.39427137501e-05
Turkey,June,2010,0.000104455820657,4.78639621027e-05
Turkey,July,2010,8.81034713151e-05,0.000155634078071
Turkey,August,2010,0.000445042358024,4.42539506424e-05
Turkey,September,2010,0.000477120561086,0.000183297546838
Turkey,October,2010,0.000265213407814,2.21933375547e-05
Turkey,November,2010,0.000288104624457,8.29084153614e-05
Turkey,December,2010,0.000632580634499,2.60233384467e-05
Turkey,January,2011,0.000171837123685,0.000345546706258
Turkey,February,2011,5.06706826599e-05,0.000129326517306
Turkey,March,2011,4.08496640348e-05,0.000102307622918
Turkey,April,2011,1.03165356234e-05,0.000137541587679
Turkey,May,2011,4.25043032333e-05,0.000141194558535
Turkey,June,2011,0.000234085803394,3.66616379321e-05
Turkey,July,2011,0.000273755318566,2.34901926173e-05
Turkey,August,2011,0.000435407316829,3.70371090238e-05
Turkey,September,2011,0.000366708826822,0.000244558559373
Turkey,October,2011,0.000256856066181,8.41503468208e-05
Turkey,November,2011,0.000238433468304,0.000359576595806
Turkey,December,2011,0.00274948749023,0.00013703101915
Turkey,January,2012,1.9595395431e-05,0.000867533701335
Turkey,February,2012,1.14048946952e-05,0.000372519328424
Turkey,March,2012,0.000284883380957,0.000188093576121
Turkey,April,2012,0.00036571144908,0.000391682840329
Turkey,May,2012,0.000208505309933,0.000161196310535
Turkey,June,2012,0.000351651164625,0.00017328483259
Turkey,July,2012,0.000502011862303,0.000127044106214
Turkey,August,2012,0.000820275399104,0.000342222562648
Turkey,September,2012,0.00254160825574,0.0001339908764
Turkey,October,2012,0.00117966624938,0.000320474112754
Turkey,November,2012,0.000711602264259,0.000178598392922
Turkey,December,2012,0.000637974073056,4.79688519677e-05
Turkey,January,2013,0.000182881992608,0.000605728599247
Turkey,February,2013,0.000894985381621,0.00045762109408
Turkey,March,2013,0.000663939213105,0.000523381567278
Turkey,April,2013,0.000442037614067,0.000203785716106
Turkey,May,2013,0.000492934052633,0.00028319857052
Turkey,June,2013,0.000575978192645,2.2893242089e-05
Turkey,July,2013,0.000176053125476,5.91275527413e-05
Turkey,August,2013,0.000122055941792,0.000105482738849
Turkey,September,2013,0.000629997585428,0.000157980037319
Turkey,October,2013,0.000107110544652,0.000272098788251
Turkey,November,2013,0.000467952469996,0.000283248279752
Turkey,December,2013,0.000492918855407,0.000380490667552
Turkey,January,2014,0.000143218255982,0.00046597639378
Turkey,February,2014,0.000414782567416,0.000362326276444
Turkey,March,2014,0.000470689124071,0.000249505938234
Turkey,April,2014,0.000241981033453,6.94519796149e-05
Turkey,May,2014,0.000362785451909,0.000206422841116
Turkey,June,2014,0.00118935659055,0.000172240876073
Turkey,July,2014,0.00084544180504,0.000167716923966
Turkey,August,2014,0.000625643658801,0.000140795089902
Turkey,September,2014,0.000410263298354,0.000185681483965
Turkey,October,2014,0.000108505043867,0.000459114371859
Turkey,November,2014,0.000440573551196,0.000865947074726
Turkey,December,2014,0.000173308485741,0.000778578402307
Turkey,January,2015,1.30270835422e-05,0.00106508799454
Turkey,February,2015,1.95392746828e-05,0.000697944378139
Turkey,March,2015,3.56969275908e-05,0.000619319617945
Turkey,April,2015,0.00026922501128,0.000680882176089
Turkey,May,2015,0.000259804155756,0.000845235883053
Turkey,June,2015,0.000287264111561,0.000496655180736
Turkey,July,2015,1.74546080728e-05,0.000348671403241
Turkey,August,2015,0.000245785563667,0.000862883856114
Turkey,September,2015,0.000504586555183,0.00146479407392
Turkey,October,2015,0.000618788756553,0.0010670519052
Turkey,November,2015,1.05770634072e-05,0.00180694181668
Turkey,December,2015,1.71035682379e-05,0.00071097962269
Turkey,January,2016,3.91754969306e-06,0.000869983366647
Turkey,February,2016,8.73014391836e-06,0.000554584953987
Turkey,March,2016,0.000265546943488,0.000217527104606
Turkey,April,2016,1.66708963664e-05,0.000480285679163
Turkey,May,2016,1.81137583657e-05,0.000439058981158
Turkey,June,2016,6.43873779914e-06,0.000840286773873
Turkey,July,2016,3.57329186549e-06,0.000624655599059
Turkey,August,2016,0.000138770188977,0.000186638715178
Turkey,September,2016,0.000240203331591,1.82075338744e-05
Turkey,October,2016,0.0017624973105,7.21018573023e-06
Turkey,November,2016,0.00232561455231,5.88538321997e-06
Turkey,December,2016,0.0020166573047,5.22957359929e-06
Turkey,January,2017,0.00395993954346,1.03564811095e-05
Italy,January,2008,0.00162804785703,0.0
Italy,February,2008,0.00124975249401,5.09644219474e-07
Italy,March,2008,0.00124081452952,1.11904435329e-05
Italy,April,2008,0.000905849551271,7.53308645655e-05
Italy,May,2008,0.000969820104342,9.85673769125e-05
Italy,June,2008,0.000690551137333,8.76592349534e-05
Italy,July,2008,0.00101163081075,0.000303114027307
Italy,August,2008,0.00114307399198,0.000239596754911
Italy,September,2008,0.000867491323566,0.000477643498436
Italy,October,2008,0.000272657772869,0.000365477505841
Italy,November,2008,0.000393004197853,0.000354536017629
Italy,December,2008,0.00028357378323,0.0002930699401
Italy,January,2009,0.000165674027842,0.00114528858633
Italy,February,2009,0.000172040153632,0.00109557515121
Italy,March,2009,0.000176318360892,0.000800608577565
Italy,April,2009,0.000529809447456,0.000283073342561
Italy,May,2009,0.000642220898396,0.000267062157143
Italy,June,2009,0.000154202276625,0.000594035986837
Italy,July,2009,0.000220078677551,0.000472323467829
Italy,August,2009,3.36298396001e-05,0.000845167218713
Italy,September,2009,0.000108185575451,0.000633703861625
Italy,October,2009,0.000352536797318,0.000641605815061
Italy,November,2009,0.000664563059131,0.000333652231593
Italy,December,2009,2.84225767831e-05,0.000581013091212
Italy,January,2010,0.000348781853745,0.000322255729965
Italy,February,2010,7.7083675735e-05,0.000299246412777
Italy,March,2010,0.00015705033195,0.000162284821321
Italy,April,2010,0.000109906799661,0.00022312729599
Italy,May,2010,0.00022334693144,0.000176212996435
Italy,June,2010,0.000233205699345,0.000156101667112
Italy,July,2010,0.00018500420896,0.000183659344546
Italy,August,2010,3.97416462363e-05,0.000358353471549
Italy,September,2010,0.000117166637469,0.000333271354724
Italy,October,2010,8.57844408313e-05,0.000291616188319
Italy,November,2010,0.000210702800998,0.000163334052707
Italy,December,2010,8.53785335494e-05,0.000215086584867
Italy,January,2011,0.00020535796217,8.14173253786e-05
Italy,February,2011,0.00159168520113,5.4375981659e-05
Italy,March,2011,0.000403372840421,5.03376410025e-05
Italy,April,2011,0.000746222919762,0.000253747280691
Italy,May,2011,0.00296067782619,0.000306013659567
Italy,June,2011,0.00199849064748,0.000405728609837
Italy,July,2011,0.000840031328895,0.000452965349157
Italy,August,2011,0.000344559398578,0.000410258499816
Italy,September,2011,0.000198382327921,0.000486395199534
Italy,October,2011,4.26580530511e-05,0.000734583441864
Italy,November,2011,6.10124824563e-05,0.000817142634438
Italy,December,2011,3.30002566022e-05,0.000735239104091
Italy,January,2012,9.17288395828e-05,0.000586830928404
Italy,February,2012,9.94872027439e-05,0.000510060107857
Italy,March,2012,0.000166455400971,0.000318783506901
Italy,April,2012,8.39206532043e-05,0.000335573672192
Italy,May,2012,0.000225368119858,0.000144744192845
Italy,June,2012,0.000124376516823,0.000290773731626
Italy,July,2012,0.000200825091641,6.92076610316e-05
Italy,August,2012,0.000250431491239,6.88889009016e-05
Italy,September,2012,0.000117937312723,0.000119211178973
Italy,October,2012,0.000314242470764,9.13766953044e-05
Italy,November,2012,0.000275056559209,6.24182860364e-05
Italy,December,2012,9.3448682773e-05,0.000125208759579
Italy,January,2013,0.000198713113832,0.000156231729872
Italy,February,2013,8.70417566379e-05,0.000295390155392
Italy,March,2013,0.000296205940243,0.000153885925066
Italy,April,2013,0.000156761807059,0.000120767362383
Italy,May,2013,0.000125658256798,9.65961691398e-05
Italy,June,2013,0.00024517586006,0.000167532020162
Italy,July,2013,0.000221685411844,0.00013814237607
Italy,August,2013,0.000290837998276,0.000139837047881
Italy,September,2013,0.000178859305252,0.000192826145466
Italy,October,2013,0.000414683053632,0.000151838356589
Italy,November,2013,0.000321058749481,8.71462316872e-05
Italy,December,2013,0.000223633195857,0.00020071027709
Italy,January,2014,0.000431208236487,0.000115312828325
Italy,February,2014,0.000397663501764,8.27928193512e-05
Italy,March,2014,0.000402910522593,7.67578974438e-05
Italy,April,2014,0.000368770733854,0.000152928209742
Italy,May,2014,0.000515680935109,0.000178616788581
Italy,June,2014,0.00013863788553,0.000171632287966
Italy,July,2014,0.000187127876144,0.000149137650868
Italy,August,2014,0.000206218734761,0.000207247193738
Italy,September,2014,0.000375893006989,0.000119815979381
Italy,October,2014,0.000463200699466,3.35403023695e-05
Italy,November,2014,0.000244238485658,3.93557595184e-05
Italy,December,2014,4.57231757317e-05,0.000155283740439
Italy,January,2015,4.0443733154e-05,0.000234908251332
Italy,February,2015,0.000138061635087,0.000217454073042
Italy,March,2015,6.74774579786e-05,0.000203344836174
Italy,April,2015,6.08169199584e-05,0.000328042869043
Italy,May,2015,4.40089754352e-05,0.000261037253042
Italy,June,2015,4.46387967937e-05,0.000287983218499
Italy,July,2015,0.000216219131932,0.000164788368074
Italy,August,2015,0.000140408710832,0.000155808171177
Italy,September,2015,0.000305950894337,5.32646148302e-05
Italy,October,2015,0.0002544472429,5.61879889274e-05
Italy,November,2015,0.000169446940423,7.56619917496e-05
Italy,December,2015,0.000168857852615,0.000123343140698
Italy,January,2016,0.000267765130137,8.03440784865e-05
Italy,February,2016,0.000163472259568,9.2716855126e-05
Italy,March,2016,7.89663978656e-05,0.000179534143695
Italy,April,2016,0.000118128532102,0.000175772773649
Italy,May,2016,0.000208990050478,0.000103205604005
Italy,June,2016,0.000186493353259,0.000218608091662
Italy,July,2016,0.000188624927937,0.000150506406547
Italy,August,2016,4.67475152676e-05,0.000175059623526
Italy,September,2016,0.000248401499749,9.43619594394e-05
Italy,October,2016,0.000706048865667,3.35919132334e-05
Italy,November,2016,0.000635111325474,8.22158470227e-05
Italy,December,2016,0.000691508232779,9.16141181203e-05
Italy,January,2017,0.0,0.00159874312139
USA (INS/DHS),January,2000,0.00194393359319,0.0
USA (INS/DHS),February,2000,0.00114824373457,3.45523235318e-06
USA (INS/DHS),March,2000,0.00103208649884,4.21277986049e-06
USA (INS/DHS),April,2000,0.00076495892437,6.76594623144e-06
USA (INS/DHS),May,2000,0.000336967938677,3.70754159595e-05
USA (INS/DHS),June,2000,0.000478576736707,2.11372115379e-05
USA (INS/DHS),July,2000,5.81094689703e-05,0.000219479809318
USA (INS/DHS),August,2000,0.000628572938973,0.00012221116061
USA (INS/DHS),September,2000,0.000197910647349,0.000264968223173
USA (INS/DHS),October,2000,6.18057587275e-05,0.000350529653536
USA (INS/DHS),November,2000,0.000283292414016,8.11131737818e-05
USA (INS/DHS),December,2000,0.000346404407499,0.000104241110991
USA (INS/DHS),January,2001,0.000284559947559,0.00010371511699
USA (INS/DHS),February,2001,0.000272744630672,0.00011071765671
USA (INS/DHS),March,2001,0.00031335441339,6.74319089042e-05
USA (INS/DHS),April,2001,0.000203240830217,0.000157011896641
USA (INS/DHS),May,2001,0.000203428683245,0.000170214796769
USA (INS/DHS),June,2001,0.000587964231843,2.20655218352e-05
USA (INS/DHS),July,2001,6.33052006489e-05,0.000200832422544
USA (INS/DHS),August,2001,3.55583974925e-05,0.000325634383318
USA (INS/DHS),September,2001,0.000368017408679,9.68268964263e-05
USA (INS/DHS),October,2001,1.60194791521e-05,0.000523678048166
USA (INS/DHS),November,2001,0.000130482835487,0.000168189827614
USA (INS/DHS),December,2001,0.000147695608607,0.000185492884355
USA (INS/DHS),January,2002,0.000152582118266,0.000201654020373
USA (INS/DHS),February,2002,6.47616631185e-05,0.000175545643135
USA (INS/DHS),March,2002,0.00031032537484,8.39577044599e-05
USA (INS/DHS),April,2002,0.000258427179564,0.000109730926636
USA (INS/DHS),May,2002,0.000145002735581,0.000133855225624
USA (INS/DHS),June,2002,0.000336148865606,0.000109790747812
USA (INS/DHS),July,2002,5.6232312089e-05,0.000421264300644
USA (INS/DHS),August,2002,0.000233092328698,0.000216988172765
USA (INS/DHS),September,2002,3.41278250937e-05,0.000515486184044
USA (INS/DHS),October,2002,6.47615837754e-05,0.00026053776241
USA (INS/DHS),November,2002,4.57938577378e-05,0.000260501400027
USA (INS/DHS),December,2002,7.49343878593e-05,0.000265022165967
USA (INS/DHS),January,2003,0.000104578745916,0.000197815809022
USA (INS/DHS),February,2003,0.000115527474892,0.000231097120752
USA (INS/DHS),March,2003,0.000203839781624,8.95135192543e-05
USA (INS/DHS),April,2003,0.00016557656605,0.00025801897448
USA (INS/DHS),May,2003,6.72917808454e-05,0.000270951572014
USA (INS/DHS),June,2003,0.000180528639827,0.000235268249768
USA (INS/DHS),July,2003,6.97585785083e-05,0.000424254500203
USA (INS/DHS),August,2003,5.10567681009e-05,0.000420551961014
USA (INS/DHS),September,2003,2.92489627827e-05,0.000419242596161
USA (INS/DHS),October,2003,1.71327150806e-05,0.000270768560829
USA (INS/DHS),November,2003,2.72774201225e-05,0.000364728780927
USA (INS/DHS),December,2003,0.000102589150325,0.000229738538986
USA (INS/DHS),January,2004,0.000250889832295,0.000144223934377
USA (INS/DHS),February,2004,0.000136800552428,0.000190236634825
USA (INS/DHS),March,2004,0.000108389419285,9.00124325115e-05
USA (INS/DHS),April,2004,0.000147930401325,0.000138694965772
USA (INS/DHS),May,2004,0.000262309508835,0.000207764926648
USA (INS/DHS),June,2004,0.00029573347297,0.000112487015331
USA (INS/DHS),July,2004,0.000193452998325,0.00015686834525
USA (INS/DHS),August,2004,0.000126199335642,0.000133591744435
USA (INS/DHS),September,2004,0.000109593197248,0.000256205401477
USA (INS/DHS),October,2004,0.00016475628657,0.000146520816566
USA (INS/DHS),November,2004,0.000150500902617,0.000144557058474
USA (INS/DHS),December,2004,8.10223782535e-05,0.000376566356358
USA (INS/DHS),January,2005,0.000194470942387,0.000189066577882
USA (INS/DHS),February,2005,0.000416890347423,0.000157512008195
USA (INS/DHS),March,2005,0.000541272756959,0.000121428336685
USA (INS/DHS),April,2005,7.95196491918e-05,0.000259589703856
USA (INS/DHS),May,2005,0.000124810416065,0.00017271715434
USA (INS/DHS),June,2005,0.000214940420939,0.000212168166864
USA (INS/DHS),July,2005,0.000111168793056,0.000208503310058
USA (INS/DHS),August,2005,0.000294146463022,0.000166523709497
USA (INS/DHS),September,2005,2.52386936243e-05,0.000295517231462
USA (INS/DHS),October,2005,3.45507090826e-05,0.000330979422505
USA (INS/DHS),November,2005,0.000138344267949,9.01644185522e-05
USA (INS/DHS),December,2005,0.000289150148288,9.44835337049e-05
USA (INS/DHS),January,2006,0.000164795450577,0.000128071870865
