Country,Month,Year,positive_change,negetive_change
Canada,January,2000,0.00529277151549,0.0233182352771
Canada,February,2000,0.0029100770798,0.0217556827727
Canada,March,2000,0.00361226204359,0.0262300066503
Canada,April,2000,0.00448699058621,0.023931156791
Canada,May,2000,0.00710711224053,0.0157754114121
Canada,June,2000,0.00921749966454,0.0120541783242
Canada,July,2000,0.00979763999648,0.0108241946723
Canada,August,2000,0.0119080575547,0.0120007646426
Canada,September,2000,0.0176875965144,0.00435837687005
Canada,October,2000,0.013026444137,0.00514228875469
Canada,November,2000,0.00796073166965,0.00874655157142
Canada,December,2000,0.0089144074048,0.00733852007991
Canada,January,2001,0.00603088466633,0.0105054984746
Canada,February,2001,0.00886848813221,0.0107842272055
Canada,March,2001,0.00654000686209,0.0132055167716
Canada,April,2001,0.00958110773027,0.0142198954642
Canada,May,2001,0.0114596222274,0.00982609683964
Canada,June,2001,0.00609167716938,0.00971618696518
Canada,July,2001,0.0141856284443,0.00826097753108
Canada,August,2001,0.00943670719888,0.00791318843574
Canada,September,2001,0.00697341956638,0.0102442229913
Canada,October,2001,0.00662514877827,0.00935200988913
Canada,November,2001,0.00600520339493,0.0105381070192
Canada,December,2001,0.00618724964463,0.0178586419721
Canada,January,2002,0.0015083382307,0.0277116136764
Canada,February,2002,0.00128382947153,0.0281190357183
Canada,March,2002,0.00217050396729,0.0260083911672
Canada,April,2002,0.00403996468481,0.0177111098917
Canada,May,2002,0.00653539144323,0.0186409172297
Canada,June,2002,0.0198991445002,0.0161643761654
Canada,July,2002,0.00826583329952,0.0154712938821
Canada,August,2002,0.00341191244063,0.0168143884645
Canada,September,2002,0.00939466198526,0.0128256208521
Canada,October,2002,0.0117693345706,0.0113216133182
Canada,November,2002,0.0166063518839,0.010071933688
Canada,December,2002,0.0112132708732,0.0112055041486
Canada,January,2003,0.0182650788846,0.0076890244177
Canada,February,2003,0.0180548853577,0.00967066590873
Canada,March,2003,0.0129131340244,0.00946210213644
Canada,April,2003,0.0134230012267,0.00775209470129
Canada,May,2003,0.0149079552707,0.0139777331039
Canada,June,2003,0.0074424876199,0.0166178733551
Canada,July,2003,0.00838909887362,0.0135240821676
Canada,August,2003,0.00800900298865,0.0121996279186
Canada,September,2003,0.0100208850846,0.0119972282947
Canada,October,2003,0.00800132527084,0.0135522284544
Canada,November,2003,0.0132558314351,0.0149944495807
Canada,December,2003,0.00889404565905,0.0181444058093
Canada,January,2004,0.0152093902954,0.0111886013868
Canada,February,2004,0.0119612762616,0.0115787116036
Canada,March,2004,0.00733900711103,0.0133185962603
Canada,April,2004,0.00522575803303,0.0129648770125
Canada,May,2004,0.0125807031165,0.0078034675914
Canada,June,2004,0.010403462294,0.0123896983373
Canada,July,2004,0.0108398014583,0.00902713967538
Canada,August,2004,0.0168912472919,0.00399308030483
Canada,September,2004,0.0110369177913,0.00497883056671
Canada,October,2004,0.0117949107115,0.00661350869691
Canada,November,2004,0.0163020786448,0.00475717846376
Canada,December,2004,0.0307528729733,0.00435668152686
Canada,January,2005,0.00843162859956,0.0129337401347
Canada,February,2005,0.00921665044636,0.0115897519854
Canada,March,2005,0.00427593868287,0.0192905775385
Canada,April,2005,0.00721923467818,0.0144060321274
Canada,May,2005,0.00436102241943,0.017043860714
Canada,June,2005,0.00676203130454,0.0174679466196
Canada,July,2005,0.00889963432829,0.013836869029
Canada,August,2005,0.00888305820275,0.0121540836647
Canada,September,2005,0.0151086960308,0.00857334964338
Canada,October,2005,0.0148909513442,0.0114081457718
Canada,November,2005,0.017632257736,0.00824597546711
Canada,December,2005,0.00946815631146,0.00889105503642
Canada,January,2006,0.0171775908042,0.00380987908678
Canada,February,2006,0.0108444994227,0.00802430476275
Canada,March,2006,0.00908183277559,0.0112556922274
Canada,April,2006,0.010454663,0.00968969522275
Canada,May,2006,0.00806774988961,0.00845647870514
Canada,June,2006,0.0100052043943,0.0106559234972
Canada,July,2006,0.0139348374109,0.00804150939277
Canada,August,2006,0.0263918642853,0.00592822366296
Canada,September,2006,0.0221865282194,0.00591576284943
Canada,October,2006,0.00996803261508,0.00992366679448
Canada,November,2006,0.0159982077689,0.0104663009033
Canada,December,2006,0.00804091259339,0.0144143583616
Canada,January,2007,0.0139195917117,0.0106110160574
Canada,February,2007,0.0120085152028,0.0144088129156
Canada,March,2007,0.00954045425684,0.0161015072262
Canada,April,2007,0.00844607182504,0.0163953214594
Canada,May,2007,0.00542863433532,0.0122551781855
Canada,June,2007,0.0089817934222,0.011029824283
Canada,July,2007,0.0156452710876,0.00889201752755
Canada,August,2007,0.022240988566,0.0102578364225
Canada,September,2007,0.0258998142196,0.00586791078777
Canada,October,2007,0.0245212743814,0.00647508741932
Canada,November,2007,0.0287324303869,0.00425586328258
Canada,December,2007,0.0209852912105,0.00745743847166
Canada,January,2008,0.0196078065371,0.00363797186644
Canada,February,2008,0.0150175411377,0.00751738467753
Canada,March,2008,0.0115560131569,0.00959818026864
Canada,April,2008,0.0111304006917,0.00772804396348
Canada,May,2008,0.00871387924909,0.0125544002704
Canada,June,2008,0.00913760243805,0.0110007057692
Canada,July,2008,0.00932259167075,0.00856775784888
Canada,August,2008,0.0136899553474,0.00926849920134
Canada,September,2008,0.0127345870561,0.00561243084779
Canada,October,2008,0.0110567187318,0.00645213788512
Canada,November,2008,0.0113580231693,0.00659819228863
Canada,December,2008,0.0075514496176,0.0131063213658
Canada,January,2009,0.0101669596674,0.0100098666507
Canada,February,2009,0.0103580903665,0.010823648556
Canada,March,2009,0.00776131108649,0.0118509439509
Canada,April,2009,0.00758748685357,0.0139192817903
Canada,May,2009,0.00474320134596,0.0153393499148
Canada,June,2009,0.00783496957532,0.0129967112795
Canada,July,2009,0.00651618396853,0.0136404703588
Canada,August,2009,0.00661843832941,0.0152328255205
Canada,September,2009,0.00907485805252,0.0138686802652
Canada,October,2009,0.00932974835531,0.013188995617
Canada,November,2009,0.00699949688553,0.0130149098751
Canada,December,2009,0.00620212474024,0.0127607026975
Canada,January,2010,0.0110710878906,0.014289466005
Canada,February,2010,0.00853770688058,0.0145577560967
Canada,March,2010,0.00855111465398,0.0163870869747
Canada,April,2010,0.00780555565843,0.0160185449552
Canada,May,2010,0.0067919048556,0.0173459626469
Canada,June,2010,0.00533902886224,0.0196686589414
Canada,July,2010,0.00665727003072,0.0129508877201
Canada,August,2010,0.0217310483033,0.0119571091271
Canada,September,2010,0.00974194794928,0.01129999481
Canada,October,2010,0.0056538525249,0.00992539859441
Canada,November,2010,0.0087139109161,0.0104355644318
Canada,December,2010,0.00791943383965,0.00958213018504
Canada,January,2011,0.00760638991374,0.0102943746529
Canada,February,2011,0.00681619866279,0.0145867263747
Canada,March,2011,0.00567171352252,0.0145128665961
Canada,April,2011,0.00441421943398,0.0142651918367
Canada,May,2011,0.00260802345177,0.0165835963678
Canada,June,2011,0.00337437733568,0.0140220438463
Canada,July,2011,0.00363299894565,0.0137576250581
Canada,August,2011,0.00504280865963,0.00797003993252
Canada,September,2011,0.00993625888805,0.00534570510022
Canada,October,2011,0.00813080571755,0.00651794219488
Canada,November,2011,0.00894403247284,0.00561441380615
Canada,December,2011,0.00530187075195,0.0093053993587
Canada,January,2012,0.00537967031784,0.0086367997301
Canada,February,2012,0.00643235630326,0.00713340766118
Canada,March,2012,0.00433530676534,0.00957127290054
Canada,April,2012,0.00548121754159,0.0093680255818
Canada,May,2012,0.00319860563411,0.00997173908761
Canada,June,2012,0.00434086989382,0.00951324198764
Canada,July,2012,0.00307237502818,0.00927078099447
Canada,August,2012,0.00255823817699,0.0097043042027
Canada,September,2012,0.00601685373549,0.00724040565047
Canada,October,2012,0.00464252408487,0.00693444775348
Canada,November,2012,0.00701750405892,0.00422319135741
Canada,December,2012,0.00492433330242,0.00626895838297
Canada,January,2013,0.00171654741154,0.0160880819273
Canada,February,2013,0.0016835151588,0.0155091859668
Canada,March,2013,0.0011712670323,0.0141362388786
Canada,April,2013,0.00183045584655,0.0119175260239
Canada,May,2013,0.00158946746375,0.0110670621848
Canada,June,2013,0.00162085643516,0.0105657496486
Canada,July,2013,0.00148577004797,0.00924184145926
Canada,August,2013,0.00268453001441,0.00687861041847
Canada,September,2013,0.00340680355534,0.00399642730651
Canada,October,2013,0.00320096737362,0.00445661380103
Canada,November,2013,0.00327363515661,0.00409726520355
Canada,December,2013,0.00457643988209,0.00323991684102
Canada,January,2014,0.00550425754049,0.00277387889351
Canada,February,2014,0.00386539331593,0.00410219499794
Canada,March,2014,0.00335615450173,0.00363615173292
Canada,April,2014,0.00290350697655,0.00479407918509
Canada,May,2014,0.00326938474523,0.00408463920883
Canada,June,2014,0.00142982971267,0.00439915705609
Canada,July,2014,0.00208992229497,0.00417294387967
Canada,August,2014,0.00224383167751,0.00425181744864
Canada,September,2014,0.00372279627882,0.00276169825416
Canada,October,2014,0.00327039554909,0.00314853289293
Canada,November,2014,0.00284696105966,0.00261429635113
Canada,December,2014,0.00198289977308,0.00304806731637
Canada,January,2015,0.00291645452595,0.00229403251002
Canada,February,2015,0.00277189267494,0.00254435677186
Canada,March,2015,0.00227585674214,0.0039083685508
Canada,April,2015,0.00257650910237,0.0039219700414
Canada,May,2015,0.00166254721354,0.00420127609492
Canada,June,2015,0.00142940277957,0.00409275653716
Canada,July,2015,0.00124102318745,0.00365047171476
Canada,August,2015,0.000927447038324,0.00391799120977
Canada,September,2015,0.00112557489758,0.0022742751875
Canada,October,2015,0.000649717667133,0.00239595817221
Canada,November,2015,0.00139564083132,0.00187128122645
Canada,December,2015,0.00228107241361,0.000982177536436
Canada,January,2016,0.00388003739924,0.000776499129378
Canada,February,2016,0.00307614483763,0.0011294264577
Canada,March,2016,0.00313034046709,0.00150077446282
Canada,April,2016,0.00226681684199,0.00158919333101
Canada,May,2016,0.00223969766004,0.00219168855309
Canada,June,2016,0.00168725022986,0.00200710035147
Canada,July,2016,0.00288397965107,0.00240534402527
Canada,August,2016,0.00277204249036,0.00239807921304
Canada,September,2016,0.00563690172726,0.00146524599391
Canada,October,2016,0.00880786130018,0.000964451959421
Canada,November,2016,0.0105031644878,0.00194825903569
Canada,December,2016,0.0148457382889,0.00251669288849
Canada,January,2017,0.0,0.0212908256587
Turkey,January,2000,7.68057180529e-05,0.00840902855941
Turkey,February,2000,0.000353125741732,0.00742657505616
Turkey,March,2000,0.000109530213552,0.00597608484388
Turkey,April,2000,4.35782679877e-05,0.0042994632553
Turkey,May,2000,0.000819183439117,0.00265896271393
Turkey,June,2000,0.00255848986873,0.000842240988724
Turkey,July,2000,0.000750162214591,0.000548514060422
Turkey,August,2000,0.000749100137216,0.00497229926967
Turkey,September,2000,0.00380283188396,0.00351289254865
Turkey,October,2000,0.00147896144372,0.00856648893858
Turkey,November,2000,6.17229066171e-05,0.00752041180141
Turkey,December,2000,0.000487408366982,0.0061882391682
Turkey,August,2001,0.00346269257119,0.00184631166586
Turkey,September,2001,0.00597838817405,0.00192581642287
Turkey,October,2001,0.00524226802259,0.00102182635222
Turkey,November,2001,0.000942451047034,0.000532673931526
Turkey,December,2001,0.00024669079606,0.00227519007375
Turkey,January,2002,0.000262077438111,0.00394278305446
Turkey,February,2002,0.000320035478484,0.00339261309081
Turkey,March,2002,0.000382601116659,0.00349347089287
Turkey,April,2002,0.00147194212567,0.00263516857204
Turkey,May,2002,0.00158292561306,0.000420190436239
Turkey,June,2002,0.00177317151007,0.00087147595336
Turkey,July,2002,0.00101370830222,0.00164918569089
Turkey,August,2002,0.0016344089752,0.00130040162452
Turkey,September,2002,0.00237590116276,0.000269442899302
Turkey,October,2002,0.00275054257327,0.000356894371634
Turkey,January,2003,0.000587659204535,0.00323741337757
Turkey,April,2003,0.00114412772822,0.00102794228844
Turkey,May,2003,0.00136022044656,0.000772314391343
Turkey,June,2003,0.000672905667139,0.000922531360551
Turkey,July,2003,0.00181263333048,0.000440585754083
Turkey,August,2003,0.000527608182663,0.000661256057718
Turkey,September,2003,0.00115977978533,0.000621227193279
Turkey,October,2003,0.00109938341515,0.000416904200982
Turkey,November,2003,0.00258395558126,0.00169735850248
Turkey,December,2003,0.00306246599485,0.00132941490088
Turkey,January,2004,0.00117370597377,0.00361470195561
Turkey,March,2004,0.000702956010342,0.00175384660549
Turkey,April,2004,0.00042518475462,0.00224217966041
Turkey,May,2004,0.00342747738752,0.000660068141659
Turkey,June,2004,0.00295382725281,0.000329650638411
Turkey,July,2004,0.0149254321597,0.000895655270583
Turkey,August,2004,0.00757092322608,0.000749738320497
Turkey,September,2004,0.00708494782054,0.00109316656611
Turkey,October,2004,0.000173536811319,0.00348597067027
Turkey,March,2006,0.000920627368373,0.00327189754932
Turkey,May,2006,0.00530012991902,0.00397910334996
Turkey,June,2006,0.0063389771498,0.00430905725233
Turkey,July,2006,0.00694924571581,0.00285982974446
Turkey,August,2006,0.00673483262753,0.0017419930636
Turkey,September,2006,0.00468642168216,0.00327248950335
Turkey,October,2006,0.001881768908,0.00559234954186
Turkey,November,2006,0.0061904881268,0.00329292553912
Turkey,December,2006,0.00188369219574,0.00489515192425
Turkey,January,2007,0.00200592007234,0.00576989168861
Turkey,February,2007,0.00258667318736,0.00481686500302
Turkey,March,2007,0.0086543735227,0.00218105976838
Turkey,April,2007,0.00959321554492,0.00408063820956
Turkey,May,2007,0.0131500798194,0.00108164871739
Turkey,June,2007,0.0144658810657,0.000932055989923
Turkey,July,2007,0.0135651074418,0.00136124346964
Turkey,August,2007,0.0103144276098,0.0011473819118
Turkey,September,2007,0.00854810782858,0.00140889737999
Turkey,October,2007,0.00445760551713,0.0024886754803
Turkey,November,2007,0.00355791599449,0.00225524075277
Turkey,December,2007,0.000105190937716,0.00794570321115
Turkey,January,2008,0.0008530006372,0.00546149628809
Turkey,February,2008,0.0146579611459,0.00545672026698
Turkey,March,2008,0.00386059092063,0.0034660451046
Turkey,April,2008,0.00849767371891,0.00286401175188
Turkey,May,2008,0.0118778590922,0.00474539888285
Turkey,June,2008,0.0099116746692,0.00415055505723
Turkey,July,2008,0.00859158777522,0.00440830391011
Turkey,August,2008,0.0144897756724,0.00449275624843
Turkey,September,2008,0.0223492905291,0.00396390836926
Turkey,October,2008,0.0183066074099,0.00331035407485
Turkey,November,2008,0.0128481439449,0.00341610117476
Turkey,December,2008,0.00378668831212,0.00626291700914
Turkey,January,2009,0.00272164935465,0.00867115257778
Turkey,February,2009,0.00144225332031,0.00984810096435
Turkey,March,2009,0.00521465290891,0.00732292479532
Turkey,April,2009,0.00557932475894,0.0076246521188
Turkey,May,2009,0.00052652035698,0.00971236861759
Turkey,June,2009,0.000614511251655,0.00923512200099
Turkey,July,2009,0.00272822869958,0.0100326163309
Turkey,August,2009,0.00199977020324,0.00959656592339
Turkey,September,2009,0.00203455824563,0.00976970245999
Turkey,October,2009,0.00098909109635,0.00817471551581
Turkey,November,2009,0.000942455199693,0.00779556997479
Turkey,December,2009,0.0010504409488,0.00720843760908
Turkey,January,2010,0.00244135631327,0.00157514842687
Turkey,February,2010,0.00193861827195,0.00714024911934
Turkey,March,2010,0.00273272689105,0.00137924518885
Turkey,April,2010,0.00241124533788,0.00306023521043
Turkey,May,2010,0.00361332196164,0.000883708603777
Turkey,June,2010,0.00286392558214,0.00147481466658
Turkey,July,2010,0.00311949824343,0.00288825156355
Turkey,August,2010,0.0101452190092,0.00107240810483
Turkey,September,2010,0.0110831810591,0.00308679242603
Turkey,October,2010,0.00724889471271,0.000673630488824
Turkey,November,2010,0.00723387609424,0.00125996628171
Turkey,December,2010,0.0169460691438,0.0013346936355
Turkey,January,2011,0.0081806091356,0.00641054519191
Turkey,February,2011,0.00519156569869,0.00259239953651
Turkey,March,2011,0.00422257208603,0.00321077688213
Turkey,April,2011,0.00206454172113,0.00422351042576
Turkey,May,2011,0.00200318852332,0.00384258774049
Turkey,June,2011,0.00700239804177,0.00176995743643
Turkey,July,2011,0.00749548046468,0.0011761549681
Turkey,August,2011,0.0121683662322,0.00218363550795
Turkey,September,2011,0.00999597342789,0.00631522203905
Turkey,October,2011,0.00763270316908,0.00227306729415
Turkey,November,2011,0.00613694647271,0.0064622164913
Turkey,December,2011,0.0652658681872,0.000825920082175
Turkey,January,2012,0.00103028286391,0.0138152762239
Turkey,February,2012,0.000981622941755,0.00474644297409
Turkey,March,2012,0.00867312132409,0.00199774899343
Turkey,April,2012,0.00822833370539,0.00494004457713
Turkey,May,2012,0.00686078921244,0.00129081842057
Turkey,June,2012,0.0105168279372,0.00164175605651
Turkey,July,2012,0.0105545619265,0.00587475172986
Turkey,August,2012,0.0185030656994,0.00889237847763
Turkey,September,2012,0.0563809760182,0.00434751482834
Turkey,October,2012,0.0361692899868,0.0109680499901
Turkey,November,2012,0.025005909475,0.00646132080561
Turkey,December,2012,0.0232194281658,0.00275233087511
Turkey,January,2013,0.00653219727318,0.00584674709826
Turkey,February,2013,0.0229694695375,0.00283434419228
Turkey,March,2013,0.0201890575193,0.00634756162948
Turkey,April,2013,0.0173146735611,0.00289584314838
Turkey,May,2013,0.0200974114105,0.00797461618735
Turkey,June,2013,0.0191849130662,0.000509713861648
Turkey,July,2013,0.0151633306302,0.00635147638022
Turkey,August,2013,0.0125512381554,0.0067266640979
Turkey,September,2013,0.0168258229901,0.00176939603101
Turkey,October,2013,0.00905042449055,0.00713126613344
Turkey,November,2013,0.0198343441183,0.00911596099825
Turkey,December,2013,0.0208563678065,0.0110666998971
Turkey,January,2014,0.0044910706589,0.0121740335004
Turkey,February,2014,0.0129331229082,0.0103768928721
Turkey,March,2014,0.0175051354087,0.00803463350279
Turkey,April,2014,0.0103795040733,0.00473242100062
Turkey,May,2014,0.0100900233883,0.00470800974383
Turkey,June,2014,0.0323699871177,0.00282083606249
Turkey,July,2014,0.0246791297461,0.00288022489471
Turkey,August,2014,0.0220853033841,0.00175788417095
Turkey,September,2014,0.0202936740404,0.0041940861033
Turkey,October,2014,0.00921080697576,0.00934442691497
Turkey,November,2014,0.011584081403,0.0144277391955
Turkey,December,2014,0.00713381199551,0.0178212702557
Turkey,January,2015,0.000491755570822,0.0304848051208
Turkey,February,2015,0.00112481493759,0.0238487805011
Turkey,March,2015,0.00152793299826,0.0259617162184
Turkey,April,2015,0.00143353253808,0.0272106840317
Turkey,May,2015,0.00060140312611,0.0362207371777
Turkey,June,2015,0.000778114943636,0.0297399541335
Turkey,July,2015,0.000406149746747,0.0307659673962
Turkey,August,2015,0.00567117890119,0.039647468962
Turkey,September,2015,0.0151332062519,0.0614899630873
Turkey,October,2015,0.0225310838479,0.0509577354429
Turkey,November,2015,0.000189466727266,0.065569823215
Turkey,December,2015,0.000372701410536,0.0316360689525
Turkey,January,2016,0.000142747070942,0.0348074824867
Turkey,February,2016,0.000519232952683,0.03003121936
Turkey,March,2016,0.00638944258036,0.0182432525891
Turkey,April,2016,0.000692059189121,0.0280655436984
Turkey,May,2016,0.000494779017785,0.0285694977029
Turkey,June,2016,0.000420425492864,0.0357998917624
Turkey,July,2016,0.000278061207565,0.0303924107084
Turkey,August,2016,0.000709929886899,0.0158971322892
Turkey,September,2016,0.00342141773147,0.00850432262687
Turkey,October,2016,0.0387591771673,0.000362414408916
Turkey,November,2016,0.0583421326495,0.000316797094021
Turkey,December,2016,0.0564454191082,0.000531397828033
Turkey,January,2017,0.0938528565179,0.000642604910185
Italy,January,2008,0.0527790398304,0
Italy,February,2008,0.0518813860743,0.000160678766614
Italy,March,2008,0.0589471723393,0.000276780844726
Italy,April,2008,0.043767542269,0.00111064166891
Italy,May,2008,0.0522849151569,0.00193679292913
Italy,June,2008,0.0459406900765,0.00192074508054
Italy,July,2008,0.0562306856938,0.00359793890442
Italy,August,2008,0.0561187958471,0.00290011218083
Italy,September,2008,0.0453954108331,0.00652108366943
Italy,October,2008,0.0277061088017,0.00738954464776
Italy,November,2008,0.027398285374,0.0051079420778
Italy,December,2008,0.020600064973,0.0093970198705
Italy,January,2009,0.0041947681686,0.0361274038063
Italy,February,2009,0.0050403158567,0.0373296470455
Italy,March,2009,0.00503092969258,0.0321994307396
Italy,April,2009,0.0139520851281,0.0192783772344
Italy,May,2009,0.0166042119559,0.0164013664062
Italy,June,2009,0.00630495781821,0.0299528457668
Italy,July,2009,0.00718778451507,0.0329120352641
Italy,August,2009,0.00101162031799,0.0427741555646
Italy,September,2009,0.00408656195655,0.0292783266012
Italy,October,2009,0.00690940722515,0.0217663558145
Italy,November,2009,0.0217308437644,0.0193698634755
Italy,December,2009,0.00106964258255,0.0290452996104
Italy,January,2010,0.0154730170015,0.0196026422723
Italy,February,2010,0.00294926768645,0.0206038253323
Italy,March,2010,0.00505085366514,0.0147113493521
Italy,April,2010,0.00434839987665,0.018479194095
Italy,May,2010,0.00889995524646,0.012245117454
Italy,June,2010,0.00986235320671,0.0115968800877
Italy,July,2010,0.00499533120445,0.0098807772209
Italy,August,2010,0.00193264403275,0.016124001617
Italy,September,2010,0.00468827620588,0.0138716237263
Italy,October,2010,0.00504915305762,0.0129132504617
Italy,November,2010,0.00889346518419,0.0102049792995
Italy,December,2010,0.00354169048792,0.0105787394457
Italy,January,2011,0.00661870557515,0.00730658046331
Italy,February,2011,0.0505763485136,0.00530203870253
Italy,March,2011,0.0201274656296,0.00431857308733
Italy,April,2011,0.0312642116974,0.0100484049382
Italy,May,2011,0.129048638003,0.0115240998203
Italy,June,2011,0.100384938894,0.012593406222
Italy,July,2011,0.0548296949095,0.0143020097626
Italy,August,2011,0.0305747252042,0.0128663670642
Italy,September,2011,0.021782902338,0.0126091324864
Italy,October,2011,0.00577545112971,0.0192397699097
Italy,November,2011,0.00225799055383,0.0259990569913
Italy,December,2011,0.00217140554304,0.034805996723
Italy,January,2012,0.0030207901202,0.0388217485178
Italy,February,2012,0.0040470372018,0.0383815448227
Italy,March,2012,0.00387304035267,0.0331243781066
Italy,April,2012,0.00181082253411,0.038689477027
Italy,May,2012,0.00507529795131,0.029194803705
Italy,June,2012,0.00232453420623,0.033447110838
Italy,July,2012,0.00534333841403,0.0178910168062
Italy,August,2012,0.00683157521252,0.014501172617
Italy,September,2012,0.00306684778257,0.0109757755233
Italy,October,2012,0.0104021570592,0.00646155023722
Italy,November,2012,0.0115586878022,0.00579083775425
Italy,December,2012,0.00516437427985,0.00761948851582
Italy,January,2013,0.0117179300875,0.00990757088011
Italy,February,2013,0.00422556442883,0.0129289600433
Italy,March,2013,0.0143557435868,0.00866412074374
Italy,April,2013,0.008858341692,0.0068439434294
Italy,May,2013,0.00671667595715,0.00579559173068
Italy,June,2013,0.0110042426138,0.0076533257838
Italy,July,2013,0.0117348687336,0.0075593588872
Italy,August,2013,0.0128482962396,0.00556590052914
Italy,September,2013,0.0107317570318,0.00853863502387
Italy,October,2013,0.017084474041,0.00559367490277
Italy,November,2013,0.0167289721075,0.00405596204288
Italy,December,2013,0.012617741639,0.00859646991948
Italy,January,2014,0.0249899895208,0.00606485111771
Italy,February,2014,0.0255520549291,0.00394488161277
Italy,March,2014,0.026613086063,0.00378183940923
Italy,April,2014,0.0279700911235,0.00809332581154
Italy,May,2014,0.0351116637424,0.0105255946072
Italy,June,2014,0.0139885290213,0.00886160633337
Italy,July,2014,0.0159999772918,0.00876784730086
Italy,August,2014,0.0147169578431,0.0106878327382
Italy,September,2014,0.0232957399066,0.00779878421196
Italy,October,2014,0.029854058587,0.00441532033098
Italy,November,2014,0.0176384291583,0.00277409742776
Italy,December,2014,0.00569004486037,0.00657193631671
Italy,January,2015,0.0033185858583,0.00810202275904
Italy,February,2015,0.00704821471047,0.0081671661415
Italy,March,2015,0.00558872300307,0.00854304445214
Italy,April,2015,0.00449630033558,0.0149049637505
Italy,May,2015,0.00204770139866,0.0143675871545
Italy,June,2015,0.00121182955472,0.0184572175726
Italy,July,2015,0.00786299410469,0.0126949322724
Italy,August,2015,0.00539624481658,0.013570774228
Italy,September,2015,0.0118628404147,0.00462993858271
Italy,October,2015,0.0115384706158,0.00593019220755
Italy,November,2015,0.00890352365261,0.00641484818295
Italy,December,2015,0.00734020499975,0.0055872145267
Italy,January,2016,0.013729634054,0.00183524051855
Italy,February,2016,0.0107328144465,0.00297377295838
Italy,March,2016,0.00790197508463,0.00583064255834
Italy,April,2016,0.00980899664112,0.00611256828134
Italy,May,2016,0.0165057908669,0.00626637549809
Italy,June,2016,0.014170569635,0.0115326125385
Italy,July,2016,0.0129925913959,0.00807787404292
Italy,August,2016,0.00413705185417,0.0103679686755
Italy,September,2016,0.011223177117,0.00519885369446
Italy,October,2016,0.0346584326887,0.00119774362853
Italy,November,2016,0.0346141083042,0.00191371590107
Italy,December,2016,0.0392159336066,0.00333373529439
Italy,January,2017,0,0.0703555604716
United Kingdom of Great Britain and Northern Ireland,January,2000,0.0200167024901,0.0261640064284
United Kingdom of Great Britain and Northern Ireland,February,2000,0.0240851477348,0.0203818075461
United Kingdom of Great Britain and Northern Ireland,March,2000,0.016139427896,0.0166784864145
United Kingdom of Great Britain and Northern Ireland,April,2000,0.0262566417955,0.0166525298788
United Kingdom of Great Britain and Northern Ireland,May,2000,0.0174113737986,0.0207486110973
United Kingdom of Great Britain and Northern Ireland,June,2000,0.0120887330549,0.0218700227303
United Kingdom of Great Britain and Northern Ireland,July,2000,0.0159336233256,0.0233676803904
United Kingdom of Great Britain and Northern Ireland,August,2000,0.0194217507858,0.0309828258365
United Kingdom of Great Britain and Northern Ireland,September,2000,0.0219681097586,0.026919799098
United Kingdom of Great Britain and Northern Ireland,October,2000,0.020719205594,0.0250824542164
United Kingdom of Great Britain and Northern Ireland,November,2000,0.0216107776805,0.0228268906812
United Kingdom of Great Britain and Northern Ireland,December,2000,0.0102700581199,0.0263119328834
United Kingdom of Great Britain and Northern Ireland,January,2001,0.0310812104369,0.0175085190363
United Kingdom of Great Britain and Northern Ireland,February,2001,0.0293792193799,0.0183067130787
United Kingdom of Great Britain and Northern Ireland,March,2001,0.022021444435,0.0260610877438
United Kingdom of Great Britain and Northern Ireland,April,2001,0.0131220088186,0.02773380755
United Kingdom of Great Britain and Northern Ireland,May,2001,0.0124200307589,0.028527190891
United Kingdom of Great Britain and Northern Ireland,June,2001,0.013158753436,0.02380334878
United Kingdom of Great Britain and Northern Ireland,July,2001,0.0147493687068,0.0242768251033
United Kingdom of Great Britain and Northern Ireland,August,2001,0.0128581428157,0.0215660613224
United Kingdom of Great Britain and Northern Ireland,September,2001,0.0121351728223,0.0236695809418
United Kingdom of Great Britain and Northern Ireland,October,2001,0.00961023700341,0.0190693490944
United Kingdom of Great Britain and Northern Ireland,November,2001,0.00879784198356,0.016488604029
United Kingdom of Great Britain and Northern Ireland,December,2001,0.0181478279388,0.016255164292
United Kingdom of Great Britain and Northern Ireland,January,2002,0.0404480616708,0.00538401245796
United Kingdom of Great Britain and Northern Ireland,February,2002,0.0554440068748,0.00356853662216
United Kingdom of Great Britain and Northern Ireland,March,2002,0.0441361073859,0.00183627500432
United Kingdom of Great Britain and Northern Ireland,April,2002,0.0462421275499,0.00328538710648
United Kingdom of Great Britain and Northern Ireland,May,2002,0.0594804807477,0.00187746208319
United Kingdom of Great Britain and Northern Ireland,June,2002,0.0438093485194,0.00943267638997
United Kingdom of Great Britain and Northern Ireland,July,2002,0.0446253321449,0.00417697148768
United Kingdom of Great Britain and Northern Ireland,August,2002,0.0299677867019,0.00812135807434
United Kingdom of Great Britain and Northern Ireland,September,2002,0.0332391546668,0.00859679297571
United Kingdom of Great Britain and Northern Ireland,October,2002,0.0321562483995,0.00999267268842
United Kingdom of Great Britain and Northern Ireland,November,2002,0.0276331321562,0.00886299178758
United Kingdom of Great Britain and Northern Ireland,December,2002,0.0230295060491,0.0158668103449
United Kingdom of Great Britain and Northern Ireland,January,2003,0.0258089256733,0.0205565210166
United Kingdom of Great Britain and Northern Ireland,February,2003,0.00529248128456,0.0457164322227
