Country,Month,Year,positive_change,negative_change
Canada,January,2000,0.00521288460487,0.0284664328211
Canada,February,2000,0.00229418696045,0.0210683877424
Canada,March,2000,0.00358092685428,0.0215977733186
Canada,April,2000,0.00438527833152,0.0161576925749
Canada,May,2000,0.0098803099654,0.00842671847997
Canada,June,2000,0.0118722964827,0.00490392917835
Canada,July,2000,0.0127038931086,0.00585908248284
Canada,August,2000,0.0137633788199,0.00621177067641
Canada,September,2000,0.0201275863741,0.00275358575851
Canada,October,2000,0.013669448535,0.00522034271317
Canada,November,2000,0.00807316404746,0.0117472529673
Canada,December,2000,0.00707592891517,0.0109474797496
Canada,January,2001,0.00347296486325,0.018183000565
Canada,February,2001,0.00555264289177,0.0143786382361
Canada,March,2001,0.00452403526501,0.0121810392525
Canada,April,2001,0.0086547919415,0.0105731045416
Canada,May,2001,0.0108882331122,0.00511259174428
Canada,June,2001,0.00686877671845,0.00700365994668
Canada,July,2001,0.0156463436169,0.00559516419802
Canada,August,2001,0.011148459453,0.00678586491156
Canada,September,2001,0.00657526586363,0.0105347607686
Canada,October,2001,0.00579980273554,0.010114006084
Canada,November,2001,0.00635588508959,0.0134890570829
Canada,December,2001,0.00520431092991,0.0197519205562
Canada,January,2002,0.00156184733697,0.0275185570555
Canada,February,2002,0.00161425004334,0.021625198931
Canada,March,2002,0.00342532640203,0.0179079518469
Canada,April,2002,0.00637284349959,0.00847110529668
Canada,May,2002,0.00896865240825,0.00658272540657
Canada,June,2002,0.017583016285,0.00545238578798
Canada,July,2002,0.0098189486867,0.0063425480726
Canada,August,2002,0.00548340383257,0.0126050252219
Canada,September,2002,0.0111032571223,0.0105331340043
Canada,October,2002,0.0126303924167,0.00915647223289
Canada,November,2002,0.0153418880528,0.0109777481024
Canada,December,2002,0.0108063595762,0.00920162597248
Canada,January,2003,0.0142907734476,0.00761142470207
Canada,February,2003,0.0128003826067,0.0124873708327
Canada,March,2003,0.00790075353442,0.0110438853663
Canada,April,2003,0.0117700989909,0.00887912296775
Canada,May,2003,0.0131391470203,0.0123337299583
Canada,June,2003,0.00522675055177,0.0163675098346
Canada,July,2003,0.00675674729043,0.0139873548752
Canada,August,2003,0.00732622446457,0.0124261298553
Canada,September,2003,0.00893827642514,0.0102167659222
Canada,October,2003,0.00752389707721,0.00976821120524
Canada,November,2003,0.0121240040933,0.00749916309094
Canada,December,2003,0.00702838545972,0.00988508657168
Canada,January,2004,0.0116817846287,0.00532483575916
Canada,February,2004,0.00786636731615,0.00697653788318
Canada,March,2004,0.00504945137457,0.00992620110857
Canada,April,2004,0.00410460453225,0.0114381322672
Canada,May,2004,0.0107949067982,0.00571921345727
Canada,June,2004,0.00907469583638,0.0102253196551
Canada,July,2004,0.00938582091249,0.00655193042899
Canada,August,2004,0.0167039540539,0.00319162192806
Canada,September,2004,0.0103266878112,0.00499669577459
Canada,October,2004,0.00888132806422,0.00731183921743
Canada,November,2004,0.0138407818498,0.0050966365472
Canada,December,2004,0.0223477007995,0.00541533517997
Canada,January,2005,0.00577825776713,0.0189346875869
Canada,February,2005,0.00679822207124,0.0164552126737
Canada,March,2005,0.00394187962429,0.0241015668199
Canada,April,2005,0.00605422580805,0.0173919970657
Canada,May,2005,0.00499750349141,0.0169192986866
Canada,June,2005,0.00718052156125,0.0098322295569
Canada,July,2005,0.0121451260892,0.00705239928768
Canada,August,2005,0.0111162972245,0.00537486274517
Canada,September,2005,0.017131984424,0.00431188523428
Canada,October,2005,0.0147582293632,0.00607036747741
Canada,November,2005,0.016562596321,0.0053875513103
Canada,December,2005,0.0084618457384,0.0101343684974
Canada,January,2006,0.0136508843889,0.0072066886252
Canada,February,2006,0.00706201938785,0.0138580757432
Canada,March,2006,0.00659562585173,0.0157424494241
Canada,April,2006,0.00894204007202,0.0117723448222
Canada,May,2006,0.00872641450375,0.0105419761163
Canada,June,2006,0.00949873014405,0.01162207199
Canada,July,2006,0.0145588223801,0.00630994978455
Canada,August,2006,0.0247007156553,0.00474115340753
Canada,September,2006,0.0195452277368,0.00765077468462
Canada,October,2006,0.00698232802005,0.0104583241111
Canada,November,2006,0.0134675091659,0.0106829461714
Canada,December,2006,0.00644906734261,0.0194187124109
Canada,January,2007,0.0115904311304,0.0128876983607
Canada,February,2007,0.00819153113313,0.0137036680737
Canada,March,2007,0.00610743359614,0.0133488365604
Canada,April,2007,0.0075170127119,0.0134240248652
Canada,May,2007,0.00534453147022,0.00812396402514
Canada,June,2007,0.00983515551471,0.00898242787327
Canada,July,2007,0.0195178094106,0.00643209547453
Canada,August,2007,0.0256834482956,0.00858373787121
Canada,September,2007,0.024143396473,0.00526348518447
Canada,October,2007,0.017146746603,0.00572823832913
Canada,November,2007,0.0193846980669,0.00362679772016
Canada,December,2007,0.0125834129864,0.0104778458672
Canada,January,2008,0.0135713998708,0.00907246905674
Canada,February,2008,0.00981910145874,0.0155537734581
Canada,March,2008,0.00791756131043,0.0168679606486
Canada,April,2008,0.00807433606254,0.0127225854362
Canada,May,2008,0.00512602887716,0.0128286520262
Canada,June,2008,0.00804820950206,0.0109091229639
Canada,July,2008,0.0108941170537,0.00727002815639
Canada,August,2008,0.0134727998544,0.00693233552564
Canada,September,2008,0.0131825403652,0.00376256486473
Canada,October,2008,0.0107158613356,0.00524921697991
Canada,November,2008,0.00948689070754,0.00731904174921
Canada,December,2008,0.00633355640997,0.0160670031774
Canada,January,2009,0.00936327238318,0.0117180651905
Canada,February,2009,0.00889267280541,0.0109579247959
Canada,March,2009,0.00529043821085,0.0113956845072
Canada,April,2009,0.00575961005099,0.0128220900939
Canada,May,2009,0.00393327247003,0.0132580416671
Canada,June,2009,0.00797164201973,0.0104373956968
Canada,July,2009,0.00821629602865,0.00924805173432
Canada,August,2009,0.00839488873155,0.0120747204779
Canada,September,2009,0.0116178321412,0.00979172518582
Canada,October,2009,0.0113515035488,0.0111694184973
Canada,November,2009,0.00716551398363,0.0119531541528
Canada,December,2009,0.00518703695547,0.0109831846144
Canada,January,2010,0.0102934449337,0.010878583505
Canada,February,2010,0.00941340987441,0.0129212905572
Canada,March,2010,0.00799665596577,0.0116849752808
Canada,April,2010,0.00634122769347,0.0110244607504
Canada,May,2010,0.00606225222968,0.0108707440408
Canada,June,2010,0.00536677308288,0.0133623968865
Canada,July,2010,0.00758051373417,0.009091265064
Canada,August,2010,0.019772400973,0.00992115194066
Canada,September,2010,0.0113338478592,0.0103929441512
Canada,October,2010,0.00777759289157,0.0107703029289
Canada,November,2010,0.0106589334442,0.0106956283235
Canada,December,2010,0.00856991001949,0.0103687901293
Canada,January,2011,0.00808097598427,0.0107647069231
Canada,February,2011,0.00629400288406,0.0114818748576
Canada,March,2011,0.00600559978457,0.0117262243352
Canada,April,2011,0.00368978879156,0.0115788409094
Canada,May,2011,0.00342492665771,0.0142326054244
Canada,June,2011,0.00452547984906,0.00967204499556
Canada,July,2011,0.00528039496612,0.00925040617714
Canada,August,2011,0.00831315155562,0.00509521812541
Canada,September,2011,0.0129545934819,0.00352472345418
Canada,October,2011,0.00998274563733,0.00488199591966
Canada,November,2011,0.00953244801379,0.00591579770277
Canada,December,2011,0.00608248821162,0.010296867681
Canada,January,2012,0.00479176094454,0.0111981289763
Canada,February,2012,0.00572401825417,0.00871159902863
Canada,March,2012,0.00356438532984,0.00954282846381
Canada,April,2012,0.00600754331371,0.00908593914236
Canada,May,2012,0.00432094061062,0.0084081186184
Canada,June,2012,0.00455936976947,0.00663136004778
Canada,July,2012,0.00410733782852,0.00756801125345
Canada,August,2012,0.00337176723652,0.00696408359269
Canada,September,2012,0.00809172101691,0.0059993681346
Canada,October,2012,0.00576587769683,0.00547708333368
Canada,November,2012,0.00781951521812,0.00313262460493
Canada,December,2012,0.00467384525741,0.00574832025603
Canada,January,2013,0.00135458336226,0.0158311863074
Canada,February,2013,0.0016036592694,0.0141315100855
Canada,March,2013,0.00132174136232,0.0115656739266
Canada,April,2013,0.00260125219714,0.00788895018152
Canada,May,2013,0.00277685170368,0.00456763148412
Canada,June,2013,0.00293076116013,0.00404142123585
Canada,July,2013,0.00279731152118,0.00406267233258
Canada,August,2013,0.00423684654535,0.00363931295829
Canada,September,2013,0.00574808362098,0.00232215544501
Canada,October,2013,0.0051756674631,0.00329785683824
Canada,November,2013,0.00473984388414,0.00362705755075
Canada,December,2013,0.00494398355102,0.00323403004617
Canada,January,2014,0.00445370082547,0.00324621322797
Canada,February,2014,0.00294953638688,0.0048425600575
Canada,March,2014,0.00195348504877,0.00353945343497
Canada,April,2014,0.00205204709789,0.00466879360363
Canada,May,2014,0.00303146869457,0.00357199640574
Canada,June,2014,0.00138589008607,0.00399004416084
Canada,July,2014,0.00239339815563,0.00323840010602
Canada,August,2014,0.00245324301425,0.00349779723913
Canada,September,2014,0.00398588882614,0.00206143044477
Canada,October,2014,0.00319997359714,0.00234030273219
Canada,November,2014,0.00318260648857,0.00219268154445
Canada,December,2014,0.00189159347453,0.00303219505182
Canada,January,2015,0.00301240662997,0.0026900747557
Canada,February,2015,0.00231424632857,0.00280989321953
Canada,March,2015,0.00184371390493,0.00360885457843
Canada,April,2015,0.00147901589106,0.00340249416436
Canada,May,2015,0.00106526087125,0.00360625999757
Canada,June,2015,0.00109427783182,0.00312591931869
Canada,July,2015,0.00126817608007,0.00224377292739
Canada,August,2015,0.0012567324194,0.00239333040447
Canada,September,2015,0.00172879247891,0.00140710488118
Canada,October,2015,0.00115896150119,0.00194376256675
Canada,November,2015,0.00221132637218,0.00160855964679
Canada,December,2015,0.00289007652421,0.00103104532753
Canada,January,2016,0.00420617055584,0.000916009845518
Canada,February,2016,0.00322200830803,0.00153032599833
Canada,March,2016,0.00278064060225,0.00168807412816
Canada,April,2016,0.00149325587222,0.002216938105
Canada,May,2016,0.00148289087984,0.00307994509163
Canada,June,2016,0.0012561700266,0.00338647175337
Canada,July,2016,0.00277895113885,0.00321742284206
Canada,August,2016,0.00269223017665,0.00292707141899
Canada,September,2016,0.00519474435437,0.000930184656688
Canada,October,2016,0.00875205525782,0.00109467941216
Canada,November,2016,0.00984102520806,0.0022870152678
Canada,December,2016,0.0126982993534,0.00240153398662
Canada,January,2017,0.0,0.0247668718042
Turkey,October,2001,0.00143873187112,0.000509469246494
Turkey,November,2001,0.000592822153334,0.0029783055382
Turkey,December,2001,0.000186361168305,0.0040378020843
Turkey,May,2006,0.00584870417178,0.00384585219752
Turkey,June,2006,0.00603615202237,0.0026578407804
Turkey,July,2006,0.00533971463424,0.00100663987718
